minute,calories,distance,floors,heart,steps,sleep_level
10:30:00,1.065790057,0,0,59,0,
10:31:00,0.968900025,0,0,65,0,
10:32:00,0.968900025,0,0,68,0,
10:33:00,0.968900025,0,0,66,0,
10:34:00,1.065790057,0,0,64,0,
10:35:00,2.32536006,0.004362026,0,71,10,
10:36:00,1.065790057,0,0,67,0,
10:37:00,1.065790057,0,0,64,0,
10:38:00,1.065790057,0,0,68,0,
10:39:00,1.065790057,0,0,82,0,
10:40:00,6.394740105,0.052344311,0,91,120,
10:41:00,3.48803997,0.020499036,0,83,47,
10:42:00,3.10048008,0.013086078,0,80,30,
10:43:00,3.48803997,0.021375168,0,93,49,
10:44:00,3.681819916,0.022680048,0,67,52,
10:45:00,0.968900025,0,0,58,0,
10:46:00,0.968900025,0,0,61,0,
10:47:00,0.968900025,0,0,57,0,
10:48:00,0.968900025,0,0,57,0,
10:49:00,0.968900025,0,0,57,0,
10:50:00,0.968900025,0,0,58,0,
10:51:00,0.968900025,0,0,58,0,
10:52:00,0.968900025,0,0,60,0,
10:53:00,0.968900025,0,0,60,0,
10:54:00,0.968900025,0,0,59,0,
10:55:00,0.968900025,0,0,61,0,
10:56:00,0.968900025,0,0,61,0,
10:57:00,0.968900025,0,0,62,0,
10:58:00,0.968900025,0,0,63,0,
10:59:00,0.968900025,0,0,63,0,
11:00:00,0.968900025,0,0,64,0,
11:01:00,0.968900025,0,0,64,0,
11:02:00,0.968900025,0,0,63,0,
11:03:00,0.968900025,0,0,64,0,
11:04:00,0.968900025,0,0,63,0,
11:05:00,0.968900025,0,0,62,0,
11:06:00,0.968900025,0,0,67,0,
11:07:00,0.968900025,0,0,68,0,
11:08:00,1.065790057,0,0,63,0,
11:09:00,0.968900025,0,0,62,0,
11:10:00,0.968900025,0,0,64,0,
11:11:00,0.968900025,0,0,63,0,
11:12:00,0.968900025,0,0,63,0,
11:13:00,1.065790057,0,0,64,0,
11:14:00,1.065790057,0,0,65,0,
11:15:00,0.968900025,0,0,67,0,
11:16:00,0.968900025,0,0,63,0,
11:17:00,1.065790057,0,0,63,0,
11:18:00,1.065790057,0,0,67,0,
11:19:00,1.065790057,0,0,71,0,
11:20:00,1.065790057,0,0,61,0,
11:21:00,1.065790057,0,0,60,0,
11:22:00,1.065790057,0,0,67,0,
11:23:00,0.968900025,0,0,72,0,
11:24:00,1.065790057,0,0,73,0,
11:25:00,1.065790057,0,0,74,0,
11:26:00,0.968900025,0,0,74,0,
11:27:00,0.968900025,0,0,70,0,
11:28:00,0.968900025,0,0,69,0,
11:29:00,0.968900025,0,0,66,0,
11:30:00,0.968900025,0,0,62,0,
11:31:00,0.968900025,0,0,64,0,
11:32:00,1.065790057,0,0,68,0,
11:33:00,2.71291995,0.010470104,0,76,24,
11:34:00,2.519140005,0.004796986,0,72,11,
11:35:00,2.71291995,0.010470104,0,82,24,
11:36:00,2.519140005,0.003927066,0,75,9,
11:37:00,0.968900025,0,0,68,0,
11:38:00,0.968900025,0,0,67,0,
11:39:00,1.065790057,0,0,60,0,
11:40:00,0.968900025,0,0,62,0,
11:41:00,0.968900025,0,0,62,0,
11:42:00,0.968900025,0,0,63,0,
11:43:00,0.968900025,0,0,64,0,
11:44:00,0.968900025,0,0,62,0,
11:45:00,0.968900025,0,0,64,0,
11:46:00,0.968900025,0,0,64,0,
11:47:00,0.968900025,0,0,63,0,
11:48:00,0.968900025,0,0,59,0,
11:49:00,1.065790057,0,0,65,0,
11:50:00,1.065790057,0,0,67,0,
11:51:00,1.065790057,0,0,71,0,
11:52:00,0.968900025,0,0,69,0,
11:53:00,3.294260025,0.018759197,0,79,43,
11:54:00,2.32536006,0.003050933,0,74,7,
11:55:00,1.065790057,0,0,71,0,
11:56:00,1.065790057,0,0,68,0,
11:57:00,0.968900025,0,0,67,0,
11:58:00,0.968900025,0,0,69,0,
11:59:00,2.71291995,0.008724052,0,68,20,
12:00:00,1.065790057,0,0,66,0,
12:01:00,0.968900025,0,0,67,0,
12:02:00,1.065790057,0,0,64,0,
12:03:00,0.968900025,0,0,65,0,
12:04:00,0.968900025,0,0,65,0,
12:05:00,0.968900025,0,0,62,0,
12:06:00,0.968900025,0,0,62,0,
12:07:00,0.968900025,0,0,62,0,
12:08:00,0.968900025,0,0,64,0,
12:09:00,0.968900025,0,0,68,0,
12:10:00,0.968900025,0,0,69,0,
12:11:00,0.968900025,0,0,67,0,
12:12:00,0.968900025,0,0,65,0,
12:13:00,0.968900025,0,0,67,0,
12:14:00,0.968900025,0,0,74,0,
12:15:00,1.065790057,0,0,76,0,
12:16:00,2.519140005,0.005673119,0,79,13,
12:17:00,2.71291995,0.008289091,0,77,19,
12:18:00,0.968900025,0,0,73,0,
12:19:00,0.968900025,0,0,71,0,
12:20:00,0.968900025,0,0,77,0,
12:21:00,0.968900025,0,0,80,0,
12:22:00,0.968900025,0,0,73,0,
12:23:00,2.32536006,0.003050933,0,71,7,
12:24:00,0.968900025,0,0,76,0,
12:25:00,0.968900025,0,0,78,0,
12:26:00,0.968900025,0,0,72,0,
12:27:00,0.968900025,0,0,71,0,
12:28:00,0.968900025,0,0,72,0,
12:29:00,0.968900025,0,0,76,0,
12:30:00,0.968900025,0,0,73,0,
12:31:00,2.32536006,0.001746053,0,76,4,
12:32:00,0.968900025,0,0,76,0,
12:33:00,0.968900025,0,0,74,0,
12:34:00,0.968900025,0,0,73,0,
12:35:00,0.968900025,0,0,76,0,
12:36:00,0.968900025,0,0,78,0,
12:37:00,1.065790057,0,0,79,0,
12:38:00,0.968900025,0,0,75,0,
12:39:00,1.065790057,0,0,74,0,
12:40:00,0.968900025,0,0,77,0,
12:41:00,1.065790057,0,0,76,0,
12:42:00,2.32536006,0.003050933,0,72,7,
12:43:00,1.065790057,0,0,70,0,
12:44:00,0.968900025,0,0,70,0,
12:45:00,0.968900025,0,0,70,0,
12:46:00,0.968900025,0,0,74,0,
12:47:00,0.968900025,0,0,73,0,
12:48:00,0.968900025,0,0,74,0,
12:49:00,0.968900025,0,0,75,0,
12:50:00,0.968900025,0,0,76,0,
12:51:00,0.968900025,0,0,81,0,
12:52:00,0.968900025,0,0,76,0,
12:53:00,0.968900025,0,0,76,0,
12:54:00,0.968900025,0,0,75,0,
12:55:00,0.968900025,0,0,68,0,
12:56:00,0.968900025,0,0,67,0,
12:57:00,0.968900025,0,0,70,0,
12:58:00,0.968900025,0,0,72,0,
12:59:00,0.968900025,0,0,73,0,
13:00:00,0.968900025,0,0,71,0,
13:01:00,0.968900025,0,0,68,0,
13:02:00,1.065790057,0,0,61,0,
13:03:00,2.906699896,0.014832131,0,83,34,
13:04:00,4.650720119,0.035331167,0,95,81,
13:05:00,4.456940174,0.030969141,0,89,71,
13:06:00,2.519140005,0.003927066,0,88,9,
13:07:00,3.681819916,0.024426101,0,97,56,
13:08:00,3.8756001,0.026172156,0,102,60,
13:09:00,5.232059956,0.040569324,0,101,93,
13:10:00,5.425839901,0.044055216,0,110,101,
13:11:00,5.425839901,0.042750336,0,106,98,
13:12:00,5.232059956,0.040128153,0,103,92,
13:13:00,5.232059956,0.040128153,0,103,92,
13:14:00,5.232059956,0.041004285,0,109,94,
13:15:00,4.844500065,0.030969141,0,105,71,
13:16:00,5.619619846,0.044931352,0,99,103,
13:17:00,4.844500065,0.037077218,0,98,85,
13:18:00,4.456940174,0.032715194,0,99,75,
13:19:00,4.456940174,0.0314041,0,99,72,
13:20:00,4.069379807,0.027483247,0,99,63,
13:21:00,3.48803997,0.013086078,0,88,30,
13:22:00,3.10048008,0.01439717,0,97,33,
13:23:00,4.456940174,0.033150151,0,94,76,
13:24:00,4.844500065,0.037947137,0,95,87,
13:25:00,5.03828001,0.040569324,0,98,93,
13:26:00,5.232059956,0.043185297,0,101,99,
13:27:00,4.263160229,0.028788127,0,99,66,
13:28:00,4.069379807,0.029223086,0,99,67,
13:29:00,4.069379807,0.025737194,0,99,59,
13:30:00,4.456940174,0.032715194,0,98,75,
13:31:00,4.844500065,0.037077218,0,101,85,
13:32:00,5.232059956,0.042309165,0,103,97,
13:33:00,4.844500065,0.035766125,0,105,82,
13:34:00,5.619619846,0.047112364,0,102,108,
13:35:00,5.232059956,0.042309165,0,102,97,
13:36:00,5.813399792,0.050163295,0,101,115,
13:37:00,5.425839901,0.046236232,0,100,106,
13:38:00,5.232059956,0.041004285,0,101,94,
13:39:00,5.232059956,0.041439246,0,92,95,
13:40:00,1.259570003,0,0,85,0,
13:41:00,2.906699896,0.011340024,0,89,26,
13:42:00,2.906699896,0.007854132,0,86,18,
13:43:00,2.519140005,0.003050933,0,86,7,
13:44:00,2.71291995,0.006543039,0,90,15,
13:45:00,2.906699896,0.007412958,0,97,17,
13:46:00,3.10048008,0.006977999,0,89,16,
13:47:00,1.259570003,0,0,85,0,
13:48:00,3.10048008,0.013955997,0,76,32,
13:49:00,1.065790057,0,0,74,0,
13:50:00,0.968900025,0,0,69,0,
13:51:00,2.906699896,0.013521037,0,83,31,
13:52:00,2.906699896,0.012216157,0,87,28,
13:53:00,3.10048008,0.014832131,0,89,34,
13:54:00,3.294260025,0.01439717,0,94,33,
13:55:00,1.259570003,0,0,95,0,
13:56:00,3.10048008,0.007412958,0,89,17,
13:57:00,1.259570003,0,0,90,0,
13:58:00,2.71291995,0.006543039,0,95,15,
13:59:00,1.16268003,0,0,96,0,
14:00:00,1.16268003,0,0,96,0,
14:01:00,1.16268003,0,0,96,0,
14:02:00,1.16268003,0,0,98,0,
14:03:00,3.10048008,0.003927066,0,99,9,
14:04:00,3.10048008,0.002615973,0,98,6,
14:05:00,3.294260025,0.009593971,0,98,22,
14:06:00,1.259570003,0,0,96,0,
14:07:00,1.16268003,0,0,89,0,
14:08:00,1.16268003,0,0,85,0,
14:09:00,1.16268003,0,0,79,0,
14:10:00,1.065790057,0,0,80,0,
14:11:00,1.065790057,0,0,91,0,
14:12:00,1.16268003,0,0,92,0,
14:13:00,2.906699896,0.005231945,0,94,12,
14:14:00,1.259570003,0,0,94,0,
14:15:00,0.968900025,0,0,,0,
14:16:00,0.968900025,0,0,,0,
14:17:00,0.968900025,0,0,,0,
14:18:00,0.968900025,0,0,,0,
14:19:00,0.968900025,0,0,,0,
14:20:00,0.968900025,0,0,,0,
14:21:00,0.968900025,0,0,,0,
14:22:00,0.968900025,0,0,,0,
14:23:00,0.968900025,0,0,,0,
14:24:00,0.968900025,0,0,,0,
14:25:00,0.968900025,0,0,,0,
14:26:00,0.968900025,0,0,,0,
14:27:00,0.968900025,0,0,,0,
14:28:00,0.968900025,0,0,,0,
14:29:00,0.968900025,0,0,,0,
14:30:00,0.968900025,0,0,,0,
14:31:00,0.968900025,0,0,,0,
14:32:00,0.968900025,0,0,,0,
14:33:00,0.968900025,0,0,,0,
14:34:00,0.968900025,0,0,,0,
14:35:00,1.065790057,0,0,,0,
14:36:00,0.968900025,0,0,,0,
14:37:00,0.968900025,0,0,,0,
14:38:00,0.968900025,0,0,,0,
14:39:00,0.968900025,0,0,,0,
14:40:00,0.968900025,0,0,,0,
14:41:00,0.968900025,0,0,,0,
14:42:00,0.968900025,0,0,,0,
14:43:00,0.968900025,0,0,,0,
14:44:00,0.968900025,0,0,,0,
14:45:00,0.968900025,0,0,,0,
14:46:00,0.968900025,0,0,,0,
14:47:00,0.968900025,0,0,,0,
14:48:00,0.968900025,0,0,,0,
14:49:00,0.968900025,0,0,,0,
14:50:00,0.968900025,0,0,,0,
14:51:00,0.968900025,0,0,,0,
14:52:00,0.968900025,0,0,,0,
14:53:00,0.968900025,0,0,,0,
14:54:00,0.968900025,0,0,,0,
14:55:00,0.968900025,0,0,,0,
14:56:00,0.968900025,0,0,,0,
14:57:00,0.968900025,0,0,,0,
14:58:00,0.968900025,0,0,,0,
14:59:00,0.968900025,0,0,,0,
15:00:00,0.968900025,0,0,,0,
15:01:00,0.968900025,0,0,,0,
15:02:00,0.968900025,0,0,,0,
15:03:00,0.968900025,0,0,,0,
15:04:00,0.968900025,0,0,,0,
15:05:00,0.968900025,0,0,,0,
15:06:00,0.968900025,0,0,,0,
15:07:00,0.968900025,0,0,,0,
15:08:00,0.968900025,0,0,,0,
15:09:00,0.968900025,0,0,,0,
15:10:00,0.968900025,0,0,,0,
15:11:00,0.968900025,0,0,,0,
15:12:00,0.968900025,0,0,,0,
15:13:00,1.065790057,0,0,95,0,
15:14:00,3.48803997,0.016137009,0,102,37,
15:15:00,4.069379807,0.022680048,0,94,52,
15:16:00,3.48803997,0.016578183,0,91,38,
15:17:00,2.906699896,0.008289091,0,90,19,
15:18:00,3.294260025,0.014832131,0,87,34,
15:19:00,2.906699896,0.010470104,0,90,24,
15:20:00,3.10048008,0.011340024,0,96,26,
15:21:00,3.10048008,0.006543039,0,100,15,
15:22:00,3.48803997,0.013955997,0,89,32,
15:23:00,2.71291995,0.005673119,0,91,13,
15:24:00,2.906699896,0.009593971,0,86,22,
15:25:00,3.10048008,0.011774984,0,87,27,
15:26:00,2.906699896,0.009159012,0,92,21,
15:27:00,2.71291995,0.005231945,0,86,12,
15:28:00,1.259570003,0,0,87,0,
15:29:00,3.10048008,0.013521037,0,91,31,
15:30:00,2.906699896,0.005673119,0,88,13,
15:31:00,3.681819916,0.025737194,0,94,59,
15:32:00,4.456940174,0.0314041,0,99,72,
15:33:00,4.456940174,0.031845275,0,108,73,
15:34:00,4.844500065,0.030969141,0,100,71,
15:35:00,4.650720119,0.033585113,0,99,77,
15:36:00,3.681819916,0.018759197,0,85,43,
15:37:00,3.48803997,0.021375168,0,93,49,
15:38:00,4.650720119,0.035331167,0,105,81,
15:39:00,4.844500065,0.032715194,0,113,75,
15:40:00,4.844500065,0.029664261,0,109,68,
15:41:00,4.456940174,0.029223086,0,105,67,
15:42:00,5.425839901,0.042750336,0,101,98,
15:43:00,3.8756001,0.020940209,0,107,48,
15:44:00,4.844500065,0.032715194,0,108,75,
15:45:00,4.844500065,0.0314041,0,102,72,
15:46:00,4.650720119,0.033150151,0,102,76,
15:47:00,4.844500065,0.034896206,2,106,80,
15:48:00,5.619619846,0.044931352,5,98,103,
15:49:00,5.03828001,0.038823273,0,89,89,
15:50:00,3.294260025,0.017448103,0,89,40,
15:51:00,4.456940174,0.032280233,0,96,74,
15:52:00,4.069379807,0.028788127,0,99,66,
15:53:00,3.681819916,0.017448103,0,90,40,
15:54:00,3.294260025,0.016578183,0,84,38,
15:55:00,1.065790057,0,0,77,0,
15:56:00,0.968900025,0,0,78,0,
15:57:00,1.065790057,0,0,77,0,
15:58:00,0.968900025,0,0,76,0,
15:59:00,2.32536006,0.003492106,0,70,8,
16:00:00,1.065790057,0,0,69,0,
16:01:00,0.968900025,0,0,73,0,
16:02:00,0.968900025,0,0,72,0,
16:03:00,0.968900025,0,0,69,0,
16:04:00,0.968900025,0,0,69,0,
16:05:00,0.968900025,0,0,71,0,
16:06:00,1.065790057,0,0,69,0,
16:07:00,1.065790057,0,0,67,0,
16:08:00,1.065790057,0,0,70,0,
16:09:00,2.32536006,0.003492106,0,71,8,
16:10:00,1.065790057,0,0,73,0,
16:11:00,0.968900025,0,0,72,0,
16:12:00,0.968900025,0,0,71,0,
16:13:00,0.968900025,0,0,70,0,
16:14:00,0.968900025,0,0,72,0,
16:15:00,0.968900025,0,0,68,0,
16:16:00,0.968900025,0,0,71,0,
16:17:00,0.968900025,0,0,71,0,
16:18:00,0.968900025,0,0,72,0,
16:19:00,0.968900025,0,0,71,0,
16:20:00,0.968900025,0,0,69,0,
16:21:00,0.968900025,0,0,68,0,
16:22:00,0.968900025,0,0,71,0,
16:23:00,0.968900025,0,0,73,0,
16:24:00,0.968900025,0,0,72,0,
16:25:00,2.32536006,0.003492106,0,71,8,
16:26:00,0.968900025,0,0,71,0,
16:27:00,0.968900025,0,0,73,0,
16:28:00,0.968900025,0,0,73,0,
16:29:00,0.968900025,0,0,70,0,
16:30:00,0.968900025,0,0,72,0,
16:31:00,0.968900025,0,0,75,0,
16:32:00,0.968900025,0,0,76,0,
16:33:00,0.968900025,0,2,72,55,
16:34:00,0.968900025,0,0,71,0,
16:35:00,0.968900025,0,2,72,43,
16:36:00,0.968900025,0,0,72,0,
16:37:00,0.968900025,0,0,70,0,
16:38:00,0.968900025,0,0,71,0,
16:39:00,2.32536006,0.002615973,0,69,6,
16:40:00,0.968900025,0,0,72,0,
16:41:00,0.968900025,0,1,71,15,
16:42:00,0.968900025,0,0,70,0,
16:43:00,0.968900025,0,0,74,0,
16:44:00,0.968900025,0,0,70,0,
16:45:00,0.968900025,0,0,73,0,
16:46:00,0.968900025,0,0,73,0,
16:47:00,0.968900025,0,0,76,0,
16:48:00,1.065790057,0,0,73,0,
16:49:00,0.968900025,0,0,70,0,
16:50:00,0.968900025,0,0,70,0,
16:51:00,1.065790057,0,0,71,0,
16:52:00,0.968900025,0,0,72,0,
16:53:00,0.968900025,0,0,70,0,
16:54:00,0.968900025,0,0,68,0,
16:55:00,0.968900025,0,0,68,0,
16:56:00,0.968900025,0,0,70,0,
16:57:00,0.968900025,0,0,70,0,
16:58:00,0.968900025,0,0,70,0,
16:59:00,0.968900025,0,0,68,0,
17:00:00,0.968900025,0,0,69,0,
17:01:00,1.065790057,0,0,69,0,
17:02:00,0.968900025,0,0,70,0,
17:03:00,0.968900025,0,0,69,0,
17:04:00,0.968900025,0,0,69,0,
17:05:00,0.968900025,0,0,70,0,
17:06:00,2.519140005,0.006543039,0,78,15,
17:07:00,4.456940174,0.031845275,0,83,73,
17:08:00,3.8756001,0.029664261,0,75,68,
17:09:00,1.065790057,0,0,77,0,
17:10:00,3.48803997,0.023556182,0,79,54,
17:11:00,3.294260025,0.017883062,0,73,41,
17:12:00,2.519140005,0.004362026,0,69,10,
17:13:00,1.065790057,0,0,69,0,
17:14:00,1.065790057,0,0,68,0,
17:15:00,1.065790057,0,0,69,0,
17:16:00,2.32536006,0.002615973,0,72,6,
17:17:00,3.294260025,0.020940209,0,77,48,
17:18:00,3.48803997,0.022680048,0,79,52,
17:19:00,2.519140005,0.006977999,0,80,16,
17:20:00,2.906699896,0.010470104,0,79,24,
17:21:00,2.71291995,0.007854132,0,82,18,
17:22:00,2.32536006,0.001311093,0,70,3,
17:23:00,1.065790057,0,0,71,0,
17:24:00,2.519140005,0.006543039,0,72,15,
17:25:00,2.71291995,0.009593971,0,67,22,
17:26:00,1.065790057,0,0,65,0,
17:27:00,1.065790057,0,0,67,0,
17:28:00,1.065790057,0,0,59,0,
17:29:00,1.065790057,0,0,62,0,
17:30:00,2.32536006,0.004362026,0,65,10,
17:31:00,2.519140005,0.006108079,0,71,14,
17:32:00,2.32536006,0.003050933,3,70,22,
17:33:00,0.968900025,0,1,68,12,
17:34:00,2.519140005,0.005673119,1,66,13,
17:35:00,2.32536006,0.003492106,2,65,18,
17:36:00,0.968900025,0,4,65,33,
17:37:00,2.32536006,0.004362026,1,65,10,
17:38:00,0.968900025,0,0,65,0,
17:39:00,0.968900025,0,0,64,0,
17:40:00,1.065790057,0,0,66,0,
17:41:00,2.519140005,0.006977999,0,70,16,
17:42:00,0.968900025,0,1,69,16,
17:43:00,0.968900025,0,2,65,17,
17:44:00,0.968900025,0,0,63,0,
17:45:00,1.065790057,0,0,63,0,
17:46:00,0.968900025,0,0,68,0,
17:47:00,2.131580114,0.002181013,1,71,18,
17:48:00,0.968900025,0,0,66,0,
17:49:00,0.968900025,0,0,64,0,
17:50:00,0.968900025,0,0,64,0,
17:51:00,0.968900025,0,0,64,0,
17:52:00,0.968900025,0,0,64,0,
17:53:00,0.968900025,0,0,65,0,
17:54:00,0.968900025,0,0,65,0,
17:55:00,0.968900025,0,0,63,0,
17:56:00,0.968900025,0,0,66,0,
17:57:00,0.968900025,0,0,67,0,
17:58:00,0.968900025,0,0,67,0,
17:59:00,0.968900025,0,0,67,0,
18:00:00,1.065790057,0,0,67,0,
18:01:00,0.968900025,0,0,67,0,
18:02:00,0.968900025,0,0,68,0,
18:03:00,0.968900025,0,0,66,0,
18:04:00,0.968900025,0,0,65,0,
18:05:00,0.968900025,0,0,64,0,
18:06:00,0.968900025,0,0,64,0,
18:07:00,0.968900025,0,0,66,0,
18:08:00,0.968900025,0,0,66,0,
18:09:00,0.968900025,0,0,65,0,
18:10:00,0.968900025,0,0,65,0,
18:11:00,1.065790057,0,0,64,0,
18:12:00,0.968900025,0,0,64,0,
18:13:00,0.968900025,0,0,65,0,
18:14:00,0.968900025,0,0,64,0,
18:15:00,0.968900025,0,0,65,0,
18:16:00,1.065790057,0,0,64,0,
18:17:00,0.968900025,0,0,64,0,
18:18:00,0.968900025,0,0,,0,
18:19:00,0.968900025,0,0,,0,
18:20:00,0.968900025,0,0,,0,
18:21:00,0.968900025,0,0,67,0,
18:22:00,0.968900025,0,0,67,0,
18:23:00,0.968900025,0,0,66,0,
18:24:00,0.968900025,0,0,68,0,
18:25:00,0.968900025,0,0,67,0,
18:26:00,0.968900025,0,0,66,0,
18:27:00,0.968900025,0,0,67,0,
18:28:00,0.968900025,0,0,67,0,
18:29:00,0.968900025,0,0,67,0,
18:30:00,2.131580114,0.002181013,0,69,5,
18:31:00,0.968900025,0,0,70,0,
18:32:00,1.065790057,0,0,70,0,
18:33:00,1.065790057,0,0,79,0,
18:34:00,3.8756001,0.027483247,0,79,63,
18:35:00,2.906699896,0.013955997,0,81,32,
18:36:00,3.10048008,0.01439717,0,84,33,
18:37:00,4.263160229,0.030969141,0,86,71,
18:38:00,5.03828001,0.038823273,0,95,89,
18:39:00,4.844500065,0.037512179,0,85,86,
18:40:00,2.71291995,0.009159012,0,82,21,
18:41:00,2.519140005,0.004362026,0,97,10,
18:42:00,1.259570003,0,0,73,0,
18:43:00,1.065790057,0,0,67,0,
18:44:00,1.065790057,0,0,69,0,
18:45:00,2.519140005,0.006977999,0,67,16,
18:46:00,1.065790057,0,0,64,0,
18:47:00,2.131580114,0.002181013,0,73,5,
18:48:00,4.844500065,0.034461245,0,85,79,
18:49:00,4.650720119,0.034026287,0,83,78,
18:50:00,4.844500065,0.036642261,0,90,84,
18:51:00,5.425839901,0.044490177,0,90,102,
18:52:00,5.232059956,0.041004285,0,87,94,
18:53:00,5.619619846,0.04536631,0,81,104,
18:54:00,2.32536006,0.002615973,0,75,6,
18:55:00,4.456940174,0.030969141,0,86,71,
18:56:00,6.007180214,0.049293377,0,92,113,
18:57:00,5.619619846,0.047547322,0,91,109,
18:58:00,5.619619846,0.047547322,0,95,109,
18:59:00,5.425839901,0.04536631,0,91,104,
19:00:00,5.232059956,0.041874204,0,97,96,
19:01:00,5.619619846,0.047982283,0,92,110,
19:02:00,5.232059956,0.043185297,0,89,99,
19:03:00,5.232059956,0.042309165,0,96,97,
19:04:00,3.8756001,0.027042074,0,84,62,
19:05:00,3.681819916,0.023991141,0,89,55,
19:06:00,4.844500065,0.037512179,0,89,86,
19:07:00,5.619619846,0.045801271,0,93,105,
19:08:00,3.8756001,0.027042074,0,90,62,
19:09:00,5.03828001,0.039693192,1,76,91,
19:10:00,3.10048008,0.014832131,0,68,34,
19:11:00,3.10048008,0.017448103,0,75,40,
19:12:00,2.32536006,0.003492106,0,79,8,
19:13:00,3.10048008,0.016578183,0,83,38,
19:14:00,4.263160229,0.0314041,0,93,72,
19:15:00,3.681819916,0.020064076,0,90,46,
19:16:00,2.71291995,0.006543039,0,79,15,
19:17:00,2.906699896,0.013086078,0,77,30,
19:18:00,3.10048008,0.01439717,0,68,33,
19:19:00,2.32536006,0.003050933,0,75,7,
19:20:00,2.71291995,0.010470104,0,68,24,
19:21:00,1.065790057,0,0,69,0,
19:22:00,1.065790057,0,0,67,0,
19:23:00,1.065790057,0,0,72,0,
19:24:00,1.065790057,0,0,69,0,
19:25:00,2.32536006,0.004796986,0,78,11,
19:26:00,5.03828001,0.037077218,0,89,85,
19:27:00,4.650720119,0.034461245,0,94,79,
19:28:00,5.03828001,0.038823273,0,96,89,
19:29:00,3.8756001,0.024861062,0,93,57,
19:30:00,4.650720119,0.0362073,0,92,83,
19:31:00,3.681819916,0.023991141,0,90,55,
19:32:00,5.425839901,0.043620259,0,85,100,
19:33:00,3.681819916,0.024426101,0,85,56,
19:34:00,5.619619846,0.04536631,0,86,104,
19:35:00,3.48803997,0.021810129,0,88,50,
19:36:00,4.456940174,0.033150151,0,82,76,
19:37:00,2.519140005,0.006977999,0,74,16,
19:38:00,5.425839901,0.039693192,0,92,91,
19:39:00,5.232059956,0.043185297,0,92,99,
19:40:00,5.425839901,0.04536631,0,92,104,
19:41:00,3.681819916,0.021810129,0,89,50,
19:42:00,4.650720119,0.034461245,0,93,79,
19:43:00,5.813399792,0.048852202,0,92,112,
19:44:00,5.03828001,0.038823273,0,93,89,
19:45:00,4.650720119,0.034026287,0,80,78,
19:46:00,1.065790057,0,0,77,0,
19:47:00,3.294260025,0.019629115,1,75,45,
19:48:00,2.32536006,0.003927066,0,67,9,
19:49:00,1.065790057,0,0,65,0,
19:50:00,1.065790057,0,0,65,0,
19:51:00,1.065790057,0,0,64,0,
19:52:00,1.065790057,0,0,63,0,
19:53:00,2.71291995,0.009159012,0,64,21,
19:54:00,2.131580114,0.002615973,0,63,6,
19:55:00,2.32536006,0.003050933,0,73,7,
19:56:00,2.32536006,0.003927066,0,73,9,
19:57:00,1.065790057,0,0,74,0,
19:58:00,0.968900025,0,0,72,0,
19:59:00,1.065790057,0,0,68,0,
20:00:00,1.065790057,0,0,69,0,
20:01:00,2.32536006,0.003927066,0,69,9,
20:02:00,2.519140005,0.006977999,0,78,16,
20:03:00,2.71291995,0.008724052,0,77,20,
20:04:00,3.294260025,0.019629115,0,76,45,
20:05:00,2.32536006,0.003492106,0,74,8,
20:06:00,1.065790057,0,0,68,0,
20:07:00,1.065790057,0,0,69,0,
20:08:00,1.065790057,0,0,71,0,
20:09:00,1.065790057,0,0,71,0,
20:10:00,1.065790057,0,0,71,0,
20:11:00,0.968900025,0,0,69,0,
20:12:00,2.32536006,0.003492106,0,75,8,
20:13:00,2.32536006,0.001746053,0,77,4,
20:14:00,1.065790057,0,0,73,0,
20:15:00,1.065790057,0,0,75,0,
20:16:00,1.065790057,0,0,76,0,
20:17:00,2.519140005,0.005673119,0,74,13,
20:18:00,1.065790057,0,0,78,0,
20:19:00,2.32536006,0.003492106,0,76,8,
20:20:00,1.065790057,0,0,74,0,
20:21:00,1.065790057,0,0,72,0,
20:22:00,1.065790057,0,0,74,0,
20:23:00,1.065790057,0,0,74,0,
20:24:00,0.968900025,0,0,75,0,
20:25:00,1.065790057,0,0,76,0,
20:26:00,0.968900025,0,0,77,0,
20:27:00,0.968900025,0,0,74,0,
20:28:00,1.065790057,0,0,73,0,
20:29:00,1.065790057,0,0,75,0,
20:30:00,1.065790057,0,0,77,0,
20:31:00,2.32536006,0.002181013,0,70,5,
20:32:00,0.968900025,0,0,69,0,
20:33:00,1.065790057,0,0,70,0,
20:34:00,1.065790057,0,0,68,0,
20:35:00,0.968900025,0,0,70,0,
20:36:00,2.32536006,0.004362026,0,80,10,
20:37:00,1.065790057,0,0,80,0,
20:38:00,2.519140005,0.005231945,0,79,12,
20:39:00,2.519140005,0.004362026,0,72,10,
20:40:00,1.065790057,0,0,74,0,
20:41:00,2.32536006,0.003050933,0,77,7,
20:42:00,2.32536006,0.002615973,0,74,6,
20:43:00,1.065790057,0,0,70,0,
20:44:00,1.065790057,0,0,68,0,
20:45:00,1.065790057,0,0,70,0,
20:46:00,1.065790057,0,0,74,0,
20:47:00,1.065790057,0,0,82,0,
20:48:00,1.065790057,0,0,82,0,
20:49:00,0.968900025,0,0,79,0,
20:50:00,1.065790057,0,0,75,0,
20:51:00,0.968900025,0,0,73,0,
20:52:00,1.065790057,0,0,74,0,
20:53:00,1.065790057,0,0,81,0,
20:54:00,1.065790057,0,0,84,0,
